21,5333,5,wcCaseNoTB,Case Number,TextBox,1,CaseNo,Case Number,1,Case Number is required,1,NULL,NULL,NULL,NULL,CaseNum,NULL,NULL,NULL
51,5333,5,wcSelfRepDt,Date First Self-Reported,RadDateTimePicker,44,SelfRep,Date First Self-Reported,1,Date First Self-Reported is required,0,NULL,NULL,NULL,NULL,SelfReportDate,NULL,NULL,NULL
52,5333,5,wcSelfRepToCombo,Self-Reported To,RadComboBox,45,SelfRepTo,Self-Reported To,1,Self-Reported To is required,0,NULL,NULL,NULL,NULL,SelfReportTo,NULL,NULL,NULL
53,5333,5,wcNotifyHdrLabel,Notifications,Label,46,NotifyHdr,Notifications,1,NULL,0,1,NULL,NULL,NULL,,NULL,NULL,NULL
54,5333,5,wcNotfWHSChk,Notify Work Health and Safety Officer(s)?,CheckBox,48,NotfWHS,Notify Work Health and Safety Officer(s)?,1,Answer is required,0,NULL,NULL,NULL,NULL,NotifyWorkHealthAndSafetyOfficers,NULL,NULL,NULL
55,5333,5,wcNotAuthChk,Notify Relevant Authority?,CheckBox,49,NotAuth,Notify Relevant Authority?,1,Answer is required,0,NULL,NULL,NULL,NULL,NotifyAuthority,NULL,NULL,NULL
56,5333,5,wcOthSendNotifyBtn,Notify other persons,Button,51,OthSendNotify,Notify other persons,1,NULL,0,NULL,NULL,NULL,NULL,NotifyOtherPeople,NULL,NULL,NULL
57,5333,5,wcWitnessRptr,Witnesses,Table,52,WitnessTable,Witnesses,1,NULL,0,NULL,1,NULL,NULL,Witnesses,NULL,NULL,NULL
58,5334,5,wcPersonInvRPI,Person Involved,SECTION,1,PersonInv,Person Involved,1,NULL,0,NULL,0,wcPersonInvRPI,NULL,Person Involved,NULL,NULL,NULL
59,5334,5,wcEmployeeListing,Person Involved,RadComboBox,2,EmployeeListing,Person Involved,1,Person Involved is required,0,NULL,NULL,wcPersonInvRPI,NULL,PersonInvolveSource,NULL,NULL,NULL
60,5334,5,wcEmpFNameTB,First Name,TextBox,3,EmpFName,First Name,1,First Name is required,1,NULL,NULL,wcPersonInvRPI,NULL,PersonInvolveFirstname,NULL,NULL,NULL
61,5334,5,wcEmpLNameTB,Last Name,TextBox,4,EmpLName,Last Name,1,Last Name is required,1,NULL,NULL,wcPersonInvRPI,NULL,PersonInvolveLastname,NULL,NULL,NULL
62,5334,5,wcContractorCompanyCmb,Contractor Company,RadComboBox,6,ContractorCompany,Contractor Company,1,Contractor Company is required,0,NULL,NULL,wcPersonInvRPI,NULL,ContractorCompany,NULL,NULL,NULL
63,5334,5,wcLocationIDRadCombo,Employment Location,RadComboBox,7,LocationID,Employment Location,1,Employment Location is required,0,NULL,NULL,wcPersonInvRPI,NULL,LocationName,NULL,NULL,NULL
64,5334,5,wcEmpLocationTB,Location Address,TextBox,8,EmpLocation,Location Address,1,Location Address is required,0,NULL,NULL,wcPersonInvRPI,NULL,Location Address,NULL,NULL,NULL
65,5334,5,wcEmpDivisionCmb,Employment Division,RadComboBox,9,EmpDivision,Employment Division,1,Employment Division is required,0,NULL,NULL,wcPersonInvRPI,NULL,Employment Division,NULL,NULL,NULL
66,5334,5,wcEmpDeptCmb,Employment Department,RadComboBox,10,EmpDept,Employment Department,1,Employment Department is required,0,NULL,NULL,wcPersonInvRPI,NULL,Employment Department,NULL,NULL,NULL
67,5334,5,wcEmpTitleCmb,Job Title,RadComboBox,12,EmpTitle,Job Title,1,Job Title is required,0,NULL,NULL,wcPersonInvRPI,NULL,Job Title,NULL,NULL,NULL
68,5334,5,wcOccupationCombo,Occupation,RadComboBox,13,Occupation,Occupation,1,Occupation is required,0,NULL,NULL,wcPersonInvRPI,NULL,Occupation,NULL,NULL,NULL
69,5334,5,wcEmpJobDescTB,Job Description,TextBox,14,EmpJobDesc,Job Description,1,Job Description is required,0,NULL,NULL,wcPersonInvRPI,NULL,Job Description,NULL,NULL,NULL
70,5334,5,wcHrsPrWkTB,Hours Per Week,RadNumericTextBox,15,HrsPrWk,Hours Per Week,1,Hours Per Week is required,0,NULL,NULL,wcPersonInvRPI,NULL,Hours Per Week,NULL,NULL,NULL
71,5334,5,wcIndustryCombo,Industry,RadComboBox,16,Industry,Industry,1,Industry is required,0,NULL,NULL,wcPersonInvRPI,NULL,Industry,NULL,NULL,NULL
72,5334,5,wcEmpDateEmployedPkr,Date Employed,RadDatePicker,17,EmpDateEmployed,Date Employed,1,Date Employed is required,0,NULL,NULL,wcPersonInvRPI,NULL,Date Employed,NULL,NULL,NULL
73,5334,5,wcReportsToCmb,Reports To,RadComboBox,19,ReportsTo,Reports To,1,Reports To is required,0,NULL,NULL,wcPersonInvRPI,NULL,ReportsToID,NULL,NULL,NULL
74,5334,5,wcEmploymentCatCombo,Employment Category,RadComboBox,21,EmploymentCat,Employment Category,1,Employment Category is required,0,NULL,NULL,wcPersonInvRPI,NULL,Employment Category,NULL,NULL,NULL
75,5334,5,wcDOBPkr,Date of Birth,RadDatePicker,22,DOB,Date of Birth,1,Date of Birth is required,0,NULL,NULL,wcPersonInvRPI,NULL,PersonInvolveDateOfBirth,NULL,NULL,NULL
76,5334,5,wcAgeTB,Age,RadNumericTextBox,23,Age,Age,1,Age is required,0,NULL,NULL,wcPersonInvRPI,NULL,Age,NULL,NULL,NULL
77,5334,5,wcSexMrdo,Sex,RadioButton,24,Sex,Sex,1,Sex is required,0,NULL,NULL,wcPersonInvRPI,NULL,Sex,NULL,NULL,NULL
78,5334,5,wcPhoneTB,Phone Number,TextBox,25,Phone,Phone Number,1,Phone Number is required,0,NULL,NULL,wcPersonInvRPI,NULL,PersonInvolvePhone,NULL,NULL,NULL
79,5334,5,wcEmpCommentsTB,Other Information,TextBox,26,EmpComments,Other Information,1,Other Information is required,0,NULL,NULL,wcPersonInvRPI,NULL,PersonInvolveOtherInfo,NULL,NULL,NULL
80,5334,5,wcIncidentDetRPI,Incident Details,SECTION,27,IncidentDet,Incident Details,1,NULL,0,NULL,0,wcIncidentDetRPI,NULL,Incident Details,NULL,NULL,NULL
81,5334,5,wcProjNameCmb,Project,RadComboBox,28,ProjName,Project,1,Project is required,0,NULL,NULL,wcIncidentDetRPI,NULL,ProjectName,NULL,NULL,NULL
82,5334,5,wcProjSiteNameLbl,Site Name,Label,29,ProjSiteName,Site Name,1,Site Name is required,0,NULL,NULL,wcIncidentDetRPI,NULL,SiteName,NULL,NULL,NULL
83,5334,5,wcKitRadListBox,Involvement of Assets/Equipment,RadListBox,30,Kit,Involvement of Assets/Equipment,1,Involvement of Assets/Equipment is required,0,NULL,NULL,wcIncidentDetRPI,NULL,InvolvementOfAssetsEquipment,NULL,NULL,NULL
84,5334,5,wcProductListRadLB,Involvement of Chemicals,RadListBox,31,Products,Involvement of Chemicals,1,Involvement of Chemicals is required,0,NULL,NULL,wcIncidentDetRPI,NULL,InvolvementOfChemicals,NULL,NULL,NULL
85,5334,5,wcPoliceStnTB,"Police station incident reported to, if applicable",TextBox,32,PoliceStn,"Police station incident reported to, if applicable",1,Police station is required,0,NULL,NULL,wcIncidentDetRPI,NULL,PoliceStationReportedTo,NULL,NULL,NULL
86,5334,5,wcInjuryHdrLabel,Injury,Label,35,InjuryHdr,Injury,1,NULL,0,1,NULL,wcIncidentDetRPI,NULL,Injury,NULL,NULL,NULL
87,5334,5,wcInjNotDtPkr,Date Injury/Condition First Noticed,RadDatePicker,36,InjNotDt,Date Injury/Condition First Noticed,1,Date Injury/Condition First Noticed is required,0,NULL,NULL,wcIncidentDetRPI,NULL,DateInjuryFirstNoticed,NULL,NULL,NULL
88,5334,5,wcIJTTB,Nature of Injury/Illness,TextBox,37,IJType,Nature of Injury/Illness,1,Nature of Injury/Illness is required,0,NULL,NULL,wcIncidentDetRPI,NULL,NatureOfInjury,NULL,NULL,NULL
89,5334,5,wcInjuryMechTB,Mechanism of Injury,TextBox,38,InjuryMech,Mechanism of Injury,1,Mechanism of Injury is required,0,NULL,NULL,wcIncidentDetRPI,NULL,InjuryMechanism,NULL,NULL,NULL
90,5334,5,wcBodyPartTB,Body Parts Harmed,TextBox,39,BodyPart,Body Parts Harmed,1,Body Parts Harmed is required,0,NULL,NULL,wcIncidentDetRPI,NULL,HarmedBodyParts,NULL,NULL,NULL
91,5334,5,wcIncidentHdrLabel,Incident,Label,41,IncidentHdr,Incident,1,NULL,0,1,NULL,wcIncidentDetRPI,"INCENVIRO,INCPROP",Incident,NULL,NULL,NULL
92,5334,5,wcEmpInvRadLB,Person(s) Involved,RadListBox,42,EmpInv,Person(s) Involved,1,Person(s) Involved is required,0,NULL,NULL,wcIncidentDetRPI,"INCENVIRO,INCPROP",IncidentPersonsInvolved,NULL,NULL,NULL
93,5334,5,wcTypeLossCombo,Type of Loss,RadComboBox,43,TypeLoss,Type of Loss,1,Type of Loss is required,0,NULL,NULL,wcIncidentDetRPI,"INCENVIRO,INCPROP",TypeOfLoss,NULL,NULL,NULL
94,5334,5,wcMatQtyVolTB,Quantity or volume of material escaped or causing incident (estimate if unknown),TextBox,44,MatQtyVol,Quantity or volume of material escaped or causing incident (estimate if unknown),1,Quantity or volume of material is required,0,NULL,NULL,wcIncidentDetRPI,INCENVIRO,MaterialQtyVol,NULL,NULL,NULL
95,5334,5,wcWaterWyDistTB,Estimated distance to nearest waterway (including stormwater drains and dry watercourses),TextBox,45,WaterWyDist,Estimated distance to nearest waterway (including stormwater drains and dry watercourses),1,Estimated distance to waterway of material is required,0,NULL,NULL,wcIncidentDetRPI,INCENVIRO,WaterwayDistance,NULL,NULL,NULL
96,5334,5,wcDamageDesc,Description of damage/implications,TextBox,46,DamageDesc,Description of damage/implications,1,Description of damage/implications is required,0,NULL,NULL,wcIncidentDetRPI,"INCENVIRO,INCPROP",DamageDescscription,NULL,NULL,NULL
97,5334,5,wcCircumsTB,"Special circumstances of the day or location, if applicable",TextBox,47,Circums,"Special circumstances of the day or location, if applicable",1,Special circumstances is required,0,NULL,NULL,wcIncidentDetRPI,"INCENVIRO,INCPROP",Circumstance,NULL,NULL,NULL
98,5334,5,wcCircumsTB,How was the incident identified?,RadComboBox,48,IncIdent,How was the incident identified?,1,Incident identification is required,0,NULL,NULL,wcIncidentDetRPI,INCENVIRO,IncidentIdentified,NULL,NULL,NULL
99,5334,5,wcComplntDetTB,"Name/contact details of complainant, if applicable",TextBox,49,ComplntDet,"Name/contact details of complainant, if applicable",1,Complainant details is required,0,NULL,NULL,wcIncidentDetRPI,"INCENVIRO,INCPROP",ComplainantDetails,NULL,NULL,NULL
100,5334,5,wcMthdEntTB,"If burglary/theft occurred, describe the method of entry",TextBox,50,MthdEnt,"If burglary/theft occurred, describe the method of entry",1,Method of entry is required,0,NULL,NULL,wcIncidentDetRPI,"INCENVIRO,INCPROP",MethodofEntry,NULL,NULL,NULL
101,5334,5,wcEnviroCatHdrLabel,Environmental incident category:,Label,51,EnviroCatHdr,Environmental incident category:,1,NULL,0,1,NULL,wcIncidentDetRPI,INCENVIRO,Environmental incident category:,NULL,NULL,NULL
102,5334,5,wcEnvCat1Combo,Potential Category 1 Incident,RadComboBox,52,EnvCat1,Potential Category 1 Incident,1,Potential Category 1 Incident is required,0,NULL,NULL,wcIncidentDetRPI,INCENVIRO,PotentialCategory1Incident,NULL,NULL,NULL
103,5334,5,wcEnvCat2Combo,Potential Category 2 Incident,RadComboBox,53,EnvCat2,Potential Category 2 Incident,1,Potential Category 2 Incident is required,0,NULL,NULL,wcIncidentDetRPI,INCENVIRO,PotentialCategory2Incident,NULL,NULL,NULL
104,5334,5,wcActivityHdrLabel,Activity,Label,54,ActivityHdr,Activity,1,NULL,0,1,NULL,wcIncidentDetRPI,NULL,Activity,NULL,NULL,NULL
105,5334,5,wcActivityChkLst,Duty status,CheckBox,55,ActivityChkLst,Duty status,1,Duty status is required,0,NULL,NULL,wcIncidentDetRPI,NULL,DutyStatus,NULL,NULL,NULL
106,5334,5,wcShiftStCombo,Shift,RadComboBox,56,ShiftSt,Shift,1,Shift is required,0,NULL,NULL,wcIncidentDetRPI,NULL,ShiftStart,NULL,NULL,NULL
107,5334,5,wcShiftPropCombo,Proportion worked,RadComboBox,57,ShiftProp,Proportion worked,1,Proportion worked is required,0,NULL,NULL,wcIncidentDetRPI,NULL,ShiftProportion,NULL,NULL,NULL
108,5334,5,wcTaskPerfTB,Activity that caused incident/tasks performed when incident occurred,TextBox,58,TaskPerf,Activity that caused incident/tasks performed when incident occurred,1,Activity is required,0,NULL,NULL,wcIncidentDetRPI,NULL,TaskPerformed,NULL,NULL,NULL
109,5334,5,wcEmpSupervisionCombo,Supervision,RadComboBox,59,EmpSupervision,Supervision,1,Supervision is required,0,NULL,NULL,wcIncidentDetRPI,NULL,Supervision,NULL,NULL,NULL
110,5334,5,wcCauseHazHdrLabel,Cause and hazards,Label,60,CauseHazHdr,Cause and hazards,1,NULL,0,1,NULL,wcIncidentDetRPI,NULL,Cause and hazards,NULL,NULL,NULL
111,5334,5,wcIdentHazRLV,Hazard(s) that  caused incident,Table,61,HazardsTable,Hazard(s) that  caused incident,1,NULL,0,NULL,1,wcIncidentDetRPI,NULL,Hazards,NULL,NULL,NULL
112,5334,5,wcAgencyIncCombo,Agency of Incident,RadComboBox,62,AgencyInc,Agency of Incident,1,Agency of Incident is required,0,NULL,NULL,wcIncidentDetRPI,NULL,AgencyofIncident,NULL,NULL,NULL
113,5334,5,wcHazardsQFTB,Hazards Quick Fix,TextBox,63,HazardsQF,Hazards Quick Fix,1,Hazards Quick Fix is required,0,NULL,NULL,wcIncidentDetRPI,NULL,HazardQuickFix,NULL,NULL,NULL
114,5334,5,wcDetCommentsTB,Other Details,TextBox,64,DetComments,Other Details,1,Other Details is required,0,NULL,NULL,wcIncidentDetRPI,NULL,HazardOtherDetails,NULL,NULL,NULL
115,5334,5,wcTreatmentRPI,Treatment Details,SECTION,65,Treatment,Treatment Details,1,NULL,0,NULL,0,wcTreatmentRPI,NULL,Treatment Details,NULL,NULL,NULL
116,5334,5,wcFADetTB,First Aid Details,TextBox,66,FADet,First Aid Details,1,First Aid Details is required,0,NULL,NULL,wcTreatmentRPI,NULL,FirstAidDeteails,NULL,NULL,NULL
117,5334,5,wcMedTrmtTB,Medical Treatment Beyond First Aid,TextBox,67,MedTrmt,Medical Treatment Beyond First Aid,1,Medical Treatment Details is required,0,NULL,NULL,wcTreatmentRPI,NULL,MedicalTreatment,NULL,NULL,NULL
118,5334,5,wcDocTB,Doctor,TextBox,68,Doc,Doctor,1,Doctor is required,0,NULL,NULL,wcTreatmentRPI,NULL,Doctor,NULL,NULL,NULL
119,5334,5,wcDocPracticeTB,Practice,TextBox,69,DocPractice,Practice,1,Practice is required,0,NULL,NULL,wcTreatmentRPI,NULL,DoctorPractice,NULL,NULL,NULL
120,5334,5,wcDocPhTB,Contact Phone,TextBox,70,DocPh,Contact Phone,1,Doctor contact phone is required,0,NULL,NULL,wcTreatmentRPI,NULL,DoctorPhone,NULL,NULL,NULL
121,5334,5,wcDocEmailTB,Email Address,TextBox,71,DocEmail,Email Address,1,Doctor Email Address is required,0,NULL,NULL,wcTreatmentRPI,NULL,DoctorEmail,NULL,NULL,NULL
122,5334,5,wcDateCeasedPkr,Date/Time ceased work,RadDateTimePicker,72,DateCeased,Date/Time ceased work,1,Doctor Email Address is required,0,NULL,NULL,wcTreatmentRPI,NULL,DateCeasedWork,NULL,NULL,NULL
123,5334,5,wcTimeLostTB,Time Lost from Work,RadNumericTextBox,73,TimeLost,Time Lost from Work,1,Time Lost from Work is required,0,NULL,NULL,wcTreatmentRPI,NULL,TimeLost,NULL,NULL,NULL
124,5334,5,wcTrmtCommentsTB,Other Treatment Details,TextBox,74,TrmtComments,Other Treatment Details,1,Other Treatment Details is required,0,NULL,NULL,wcTreatmentRPI,NULL,OtherTreatmentDetails,NULL,NULL,NULL
126,5334,5,wcPerEnvConditionHdrLabel,PERSON CONDITION / EQUIPMENT / ENVIRONMENT,Label,76,PerEnvConditionHdr,PERSON CONDITION / EQUIPMENT / ENVIRONMENT,1,NULL,0,1,NULL,wcIncAssmtRPI,INCEMP,PERSON CONDITION / EQUIPMENT / ENVIRONMENT,NULL,NULL,NULL
127,5334,5,wcEmpCondrdoYes,Was the person in good health/physically capable of doing the task?,RadioButton,77,EmpCondDet,Was the person in good health/physically capable of doing the task?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,INCEMP,EmpGoodHealth,NULL,NULL,NULL
128,5334,5,wcInvolveSharpYes,Incident involved sharps?,RadioButton,78,InvolveSharp,Incident involved sharps?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,INCEMP,InvolvedSharps,NULL,NULL,NULL
129,5334,5,wcHepTestYes,Is the person subsequently tested for hepatitis B or hepatitis C ?,RadioButton,79,HepTest,Is the person subsequently tested for hepatitis B or hepatitis C ?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,INCEMP,HepaTested,NULL,NULL,NULL
130,5334,5,wcPPEWornYes,Should PPE have been worn?,RadioButton,80,PPEWorn,Should PPE have been worn?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,INCEMP,PPEWorn,NULL,NULL,NULL
131,5334,5,wcPPEAvailYes,Was PPE available ?,RadioButton,81,PPEAvail,Was PPE available ?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,INCEMP,PPEAvailable,NULL,NULL,NULL
132,5334,5,wcPPEUsedYes,Was PPE Used?,RadioButton,82,PPEUsed,Was PPE Used?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,NULL,PPEUsed,NULL,NULL,NULL
133,5334,5,wcEquipEnviroHdrLabel,EQUIPMENT/ENVIRONMENT,Label,83,EquipEnviroHdr,EQUIPMENT/ENVIRONMENT,1,NULL,0,1,NULL,wcIncAssmtRPI,"INCENVIRO,INCPROP",EQUIPMENT/ENVIRONMENT,NULL,NULL,NULL
134,5334,5,wcAlarmAppRdo1,Is there an alarm system applicable to the incident ?,RadioButton,84,AlarmApp,Is there an alarm system applicable to the incident ?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,"INCENVIRO,INCPROP",AlarmOperate,NULL,NULL,NULL
135,5334,5,wcAlarmOptRdo1,"If an alarm system is applicable, did it operate ?",RadioButton,85,AlarmOpt,"If an alarm system is applicable, did it operate ?",1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,"INCENVIRO,INCPROP","If an alarm system is applicable, did it operate ?",NULL,NULL,NULL
136,5334,5,wcTrainProcHdrLabel,TRAINING / PROCEDURES,Label,86,TrainProcHdr,TRAINING / PROCEDURES,1,NULL,0,1,NULL,wcIncAssmtRPI,NULL,TRAINING / PROCEDURES,NULL,NULL,NULL
137,5334,5,wcwrittenProcYes,Were there written/known procedures for this task?,RadioButton,87,writtenProc,Were there written/known procedures for this task?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,NULL,WrittenProcedures,NULL,NULL,NULL
138,5334,5,wcAntcpteYes,Did the procedures anticipate the factors which led to the incident?,RadioButton,88,Antcpte,Did the procedures anticipate the factors which led to the incident?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,NULL,AnticipateFactors,NULL,NULL,NULL
139,5334,5,wcEmpTrainedYes,Had the person been trained to competence?,RadioButton,89,EmpTrained,Had the person been trained to competence?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,NULL,EmployeeTraining,NULL,NULL,NULL
140,5334,5,wcEmpDeviateYes,Did the person deviate from procedures / training ?,RadioButton,90,EmpDeviate,Did the person deviate from procedures / training ?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,NULL,EmployeeDeviate,NULL,NULL,NULL
141,5334,5,wcHazIdentMgmtHdrLabel,HAZARD IDENTIFICATION AND MANAGEMENT,Label,92,HazIdentMgmtHdr,HAZARD IDENTIFICATION AND MANAGEMENT,1,NULL,0,1,NULL,wcIncAssmtRPI,NULL,HAZARD IDENTIFICATION AND MANAGEMENT,NULL,NULL,NULL
142,5334,5,wcHazardDetTB,Hazard Details,TextBox,93,HazardDet,Hazard Details,1,Hazard Details is required,0,NULL,NULL,wcIncAssmtRPI,NULL,HazardDetails,NULL,NULL,NULL
143,5334,5,wcAsstKitRadListBox,Involvement of Assets/Equipment,RadListBox,94,AsstKit,Involvement of Assets/Equipment,1,Asset/Equipment is required,0,NULL,NULL,wcIncAssmtRPI,NULL,HazardAssets,NULL,NULL,NULL
144,5334,5,wcAsstProductListRadLB,Involvement of Chemicals,RadListBox,95,AsstProductList,Involvement of Chemicals,1,Chemical is required,0,NULL,NULL,wcIncAssmtRPI,NULL,HazardChemicals,NULL,NULL,NULL
145,5334,5,wcRiskHazYes,"Were there written Risk Assessment, JSA or SWMS ?",RadioButton,96,RiskHaz,"Were there written Risk Assessment, JSA or SWMS ?",1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,NULL,RiskAssessmentConducted,NULL,NULL,NULL
146,5334,5,wcRAReqYes,New/Updated RA/JSA/SWMS Required?,RadioButton,97,RAReq,New/Updated RA/JSA/SWMS Required?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,NULL,RiskAssessmentRequired,NULL,NULL,NULL
147,5334,5,wcRAListBox,"Link Risk Assessment, JSA or SWMS",RadListBox,98,RAList,"Link Risk Assessment, JSA or SWMS",1,Linked record is required,0,NULL,NULL,wcIncAssmtRPI,NULL,LinkedRiskAssessment,NULL,NULL,NULL
148,5334,5,wcChangeEnvYes,Changes to work environment required ?,RadioButton,99,ChangeEnv,Changes to work environment required ?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,NULL,EnvironmentChangesRequired,NULL,NULL,NULL
149,5334,5,wcModEquipYes,Modifications or repairs to Equipment Required ?,RadioButton,100,ModEquip,Modifications or repairs to Equipment Required ?,1,Answer is required,0,NULL,NULL,wcIncAssmtRPI,NULL,ModificationRequired,NULL,NULL,NULL
